"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sub-Saharan Africa","SSF","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4151207725128","46.1992347544385","47.0505316890557","47.9065271963986","48.7685317023636","49.6841012058552","50.6029077431307","51.5017012753155","52.4475290324135","53.3966959882321","54.3457028524165","55.1421591656268","56.0778477989961","57.0097325878826","57.9470609355925","58.8936770967296","59.812204165939","60.7496154039271","61.6668900974177","62.5678213315244","63.4463304451211","64.3266496562466","65.1611005125741","","",
"Small states","SST","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1212099192267","89.3084913817239","87.2023850032852","87.4147476517842","87.7040828612015","87.9605654017347","88.4559664801524","88.6930286374616","88.9286755882711","89.2449460413878","89.4954772454286","89.6925057453754","89.9236640116529","90.1808691022102","90.4504859505184","90.7536147256422","91.0413245021015","91.3410779208493","91.5466130445642","91.7316093611516","92.3085224284866","92.5444790472212","93.8681498873947","","",
"Sao Tome and Principe","STP","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.7559974594775","69.2697762193741","69.8031998185503","70.3328947779321","70.8543956281794","71.3668935067394","71.8708584899915","72.3663035997042","72.8532368503242","73.3312416723324","73.8007821200292","74.2616684599327","74.714140731746","75.1549980628087","75.5849870092693","76.0042348196248","76.4130457301581","76.8117348936463","77.200595461434","77.335780426244","77.317357139711","77.2851304937535","77.3411165329901","","",
"Suriname","SUR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.0616560452077","89.5297819244383","89.9960313292363","90.4599444423833","90.9217523917314","91.3567912547275","91.7904999411481","92.2251661601544","92.660982249745","93.09808507795","93.536172790766","93.9753959636229","94.415754570217","94.8572483245504","95.3013968931233","95.7476957195653","96.1954598279264","96.6441123997659","97.0931062814761","97.5417735351336","97.9896320628805","97.9911269137848","97.9930133351381","","",
"Slovak Republic","SVK","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9808919581419","97.9794240308172","97.976274013055","97.9731225515907","97.9699712874802","97.9668220089089","97.9636539676569","97.9604779628369","97.9573308005949","98.251652131533","98.6223365999811","98.9975433073385","99.3758339104534","99.5201692592559","99.7867524786684","99.7871908255865","99.7875192022145","99.7877339706798","99.7878305127762","99.7878178521954","99.7877013589871","99.7874584339023","99.7871080625055","","",
"Slovenia","SVN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","","",
"Sweden","SWE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4807523698333","99.4932128371594","99.5058212956933","99.5183735264399","99.5308577359244","99.5432668281799","99.5560777778459","99.5691927538968","99.5821455649092","99.5949288035444","99.6075336874398","99.6205707167792","99.6338807340891","99.6468240649313","99.6594134102182","99.6716730402795","99.6835913395112","99.6951860266427","99.7064550175558","99.7174099911848","99.7280724118451","99.7384457673194","99.7388798657575","","",
"Eswatini","SWZ","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.4105715325038","54.2574981440142","55.0998409942203","55.9375462219659","56.7697315469993","57.5976119971747","58.4203102022392","59.2567740613856","60.2061843024601","61.1476109828719","62.0811041747319","63.0070945325043","63.8977283648777","64.7811557082718","65.6570323901846","66.5257676585086","67.3899527040365","68.4020075228117","69.4145908926813","70.4275345963468","71.4406737893323","72.4538444889094","73.4672019213958","","",
"Sint Maarten (Dutch part)","SXM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5385136863648","96.4441033512408","96.3496930161167","96.2552826809926","96.1608723458685","96.0664620107445","95.9720516756204","95.8776413404963","95.7832310053722","95.6888206702482","95.5944103351241","95.5","95.4055896648759","95.3111793297519","95.3111793297519","95.3111793297519","95.3111793297519","95.3111793297519","","","","","","","",
"Seychelles","SYC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.9099648774143","94.0354088114929","94.1608527455715","94.2862966796501","94.4117406137287","94.5371845478073","94.6626284818859","94.7880724159645","94.9135163500431","95.0389602841217","95.1644042182003","95.2898481522789","95.4152920863575","95.5407360204361","95.6661799545147","95.7916238885933","95.9170678226719","96.0425117567505","96.1679556908291","96.2933996249077","96.4188435589863","96.4188435589863","96.4188435589863","","",
"Syrian Arab Republic","SYR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.5974061680561","91.7406521757531","91.8822809004467","92.0221267763059","92.1603515184952","92.2966587839549","92.4312099355167","92.5641417239425","92.6953227237477","92.8246944540243","92.9524433461335","93.0003843642862","93.0527716701678","93.1098532850411","93.1715355580974","93.3181430680573","93.461617744231","93.6019191401703","93.7390198639221","93.8729434874618","94.0036367979491","94.0536926763222","94.077932983395","","",
"Turks and Caicos Islands","TCA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.689411704729","98.7117886619428","98.7327536212092","98.7522982439726","98.7705697805465","98.787653792082","98.8035417706889","","",
"Chad","TCD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6325922411663","39.2138927756731","39.7975122600416","40.3843399260161","40.9739127227244","41.5662155428041","42.1612373131913","42.7593900572731","43.3598096505447","43.9629138276265","44.5760294474077","45.1988552239167","45.8314595763886","46.4730952162018","47.1234151576749","47.7824336445913","48.4497546132228","49.1249663684435","49.8080066638708","50.4980643454126","51.1953778058648","51.8991010387331","51.9951525151374","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.3826126739765","78.8758327987602","79.9356696760971","80.9857176952941","82.0108284836973","83.011437693888","83.9767901180953","84.9131203834438","85.8252082155149","86.7110002357694","87.5694822081251","88.3926542172393","89.1886105394199","89.9603025961736","90.7083565457771","91.4327275565526","92.1350759701023","92.8117230647243","93.4770679593393","94.11832816609","94.7117762036257","95.4506666221391","96.2586627434377","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5716403698899","93.6593907756948","93.8025794122253","93.951624587899","94.047047051531","94.5895424117871","94.6878663739693","94.7860175875691","94.8457834269425","94.9461071778036","94.9844407394535","95.0251504255994","95.0662788478051","95.1428057395707","95.1874837647017","95.2908977611148","95.3870243486883","95.4846555237128","95.5756601144308","95.6679105833873","95.7329510210668","95.7663302382449","95.8739947932901","","",
"Togo","TGO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4372036960573","46.6980356737527","47.9501645157205","49.1929340226041","50.4262466400398","51.6495137358889","52.8631440554872","54.0670389522031","55.2615475629644","56.4447735745853","57.618438906145","58.7907230046947","59.9571387044138","61.1116734437547","62.2550568439878","63.3871895989433","64.5093974540071","65.6210929908916","66.7220730728574","67.8121290467606","68.8910592142641","69.9469819723585","70.990716058795","","",
"Thailand","THA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.1153642465379","94.4878833636638","94.8549716232778","95.2162736068613","95.5716115587902","95.9239842280519","96.2628445210942","96.5944035971806","96.9185190006908","97.234862535135","97.5434253160748","97.8320484698268","98.1133461921886","98.3899959258229","98.6620120676393","98.9293593962036","99.1920331036719","99.3877107471688","99.5356065471716","99.9648313601704","100","99.9999979923494","100","","",
"Tajikistan","TJK","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5062298278567","57.7750572442872","59.0500581249144","60.3312336225954","61.6181743211743","62.9117102762344","64.2114185120741","65.5172990344674","66.8293498168938","68.1475750482174","69.4719693561623","70.8022224486628","72.1454574361497","73.4998081947807","74.8649018101603","76.2394931599553","77.6228562087016","79.0139647356572","80.4115904874603","81.8151109661329","81.8524176009632","81.8940783642255","81.9399075495213","","",
"Turkmenistan","TKM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.1464018570597","87.8085791666655","88.4660340599947","89.1185953944221","89.766262701641","90.5034339079961","91.2381898657299","91.9701902233328","92.6987021124024","93.4235913690594","94.1442613426846","94.8602956203096","95.5713428273371","96.2769772872363","96.9719475284268","97.6589427174564","98.3381304107743","98.997581412548","99.3450813719179","99.79292325362","100","99.9999996920262","100","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.6414209314757","91.0432829052447","91.4492704401462","91.8473081737104","92.2324469009128","92.6112204327824","92.9843208040072","93.3515385655513","93.7088095000733","94.0357308503169","94.35875641954","94.6764709272252","94.9865055434058","95.2838688565877","95.5782815360452","95.8679506640033","96.1240669303905","96.2822334725299","96.558586540473","96.8234515273504","97.1063246117329","97.5249658364222","97.6383177075901","","",
"Timor-Leste","TLS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6238520976621","52.1464729723739","53.6676116378502","55.1752221271839","56.6812454516609","58.1856568082","59.6890388459168","61.7033230641504","63.7399168882932","65.7989405638414","67.8794030498172","69.9808748954356","72.1031742135095","74.2458313013065","76.4083709987334","78.5901191587368","80.7910053956187","82.3841159192672","83.9742220966015","85.5609144685612","87.0186359918728","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3777633101353","86.6515535944195","86.924748274383","87.276195503044","87.6391464320446","88.0044083444673","88.3782192854711","88.7427348700788","89.0782589080698","89.4068294117089","89.7399023368164","90.0656713977756","90.4025940405792","90.745259490901","91.0932853122992","91.4426955670508","91.7859468548486","92.1210573056117","92.5385297113716","92.8375114872908","93.0965015418501","93.2835439224161","93.3171157011253","","",
"Tonga","TON","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.142789835481","98.1427383710084","98.1426899860212","98.1426444446747","98.1425921449859","98.179760420344","98.2169550462649","98.2542019632701","98.2915099295157","98.3288823239866","98.3663324700148","98.4038497660673","98.4412230284163","98.478397099063","98.5155050526421","98.5525389627508","98.5895080009692","98.6264090246298","98.6633452028853","98.7003534529294","98.7374596276458","98.7746885865332","98.8120761396693","","",
"South Asia (IDA & IBRD)","TSA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.4167531771601","81.9445452629304","82.4885905935909","83.0228361737598","83.5752215902724","84.0631843728736","84.5968283168504","85.1510166056332","85.7001786179554","86.2357496248853","86.7733038885049","87.3041265000811","87.8319659244962","88.3631272938563","88.8915185317276","89.421798516827","89.953713729726","90.4827042698855","91.0093596164234","91.5341415352562","92.0561647359973","92.5752997468552","93.0754453867397","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4151207725128","46.1992347544385","47.0505316890557","47.9065271963986","48.7685317023636","49.6841012058552","50.6029077431307","51.5017012753155","52.4475290324135","53.3966959882321","54.3457028524165","55.1421591656267","56.0778477989961","57.0097325878826","57.9470609355925","58.8936770967296","59.812204165939","60.7496154039271","61.6668900974177","62.5678213315244","63.4463304451211","64.3266496562466","65.1611005125741","","",
"Trinidad and Tobago","TTO","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.204244926856","92.5626192854622","92.9207975095833","93.2787795992192","93.6365655543702","93.994155375036","94.3515490612168","94.7087466129125","95.0657480301233","95.4225533128488","95.7791624610893","96.1355754748447","96.4917923541151","97.3703479985086","97.7532628232891","98.1361776480696","98.5190924728501","98.8751707692306","98.8751707692306","98.8751707692306","98.8751707692306","98.8751707692306","98.8751707692306","","",
"Tunisia","TUN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.0557231259084","89.399554212514","89.7130880577786","90.0217792814255","90.3215982385854","90.5989322382182","90.8728219523406","91.142827817116","91.4092013006482","91.6719562756835","91.9309126089078","92.0471482378273","92.5793580039601","93.1070936464333","93.6308498351827","94.1515141812455","94.6685359628418","95.1815374585918","95.6902295465412","96.1940901831773","96.6926617389598","96.9389930485919","97.1817312536701","","",
"Turkiye","TUR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5641620053584","93.648936259095","93.8609044858042","94.068717766732","94.272489058569","94.4720884049668","94.6677536405168","94.8594257171087","95.047268531333","95.2311831609833","95.4113237133487","95.5877163488789","95.7604872217725","95.9293415955243","96.0945394558175","96.2561611638359","96.4143254328321","96.5690873517749","96.7206079118707","96.8689641597761","97.0142665969339","97.0202954288979","97.0261882445268","","",
"Tuvalu","TUV","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8075336653222","98.8325857832986","98.8575202871561","98.8803845725294","98.9020059592742","98.9233576645894","98.9444398185269","98.9652450707423","98.9857760903059","99.0060686415272","99.0261043165722","99.0458963564705","99.0654309075515","99.0847563253498","99.1039810055888","99.1231344003368","99.1422299170449","99.1612788883457","99.1802833315387","99.1992660756145","99.2182358260955","99.2371947931855","99.2561633864304","","",
"Tanzania","TZA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6664217644613","30.0731838916507","31.4797512688237","32.983278914624","34.4821810033991","35.9811337940546","37.4799927901342","38.9776269528138","40.4743184257976","41.9675360167038","43.4584432103437","44.944995268675","46.4273786110216","47.9036146539659","49.3718375680796","50.8314701192375","52.2811702298122","53.7207964088466","55.1494338796294","56.5658481263889","57.9702655871505","59.3611707703099","60.7911570296173","","",
"Uganda","UGA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4169299289341","27.6913009833106","28.9911541004358","30.3158892746361","31.6653580235931","33.0370258975585","34.4326103679449","35.8500319866444","37.2895087674594","38.7494337829867","40.229957437106","41.7298870287119","43.2488591030294","44.7848792369786","46.3387388137212","47.9088089711991","49.4935303861388","51.0921165194054","52.7030927273616","54.3266872423468","55.9611032232523","57.605574850406","59.2596090091018","","",
"Ukraine","UKR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1435324295566","98.1941878154647","98.226721419085","98.2255003028904","97.7614299502735","97.29496669472","96.8250032006158","96.3519760050282","95.8759133368346","95.3968359032478","94.916763036789","94.4352499335215","93.9522797921632","93.7881501406335","93.3220713767913","93.3615879463185","93.4006335847508","93.4392882821302","93.4763332243037","93.5115778266462","93.5449854553326","93.5346392723758","93.5897983790345","","",
"Upper middle income","UMC","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.2202748687037","83.6396686941132","84.5014243482635","85.3446890787918","86.1613816064819","86.9575105202877","87.7291864715601","88.4734903875406","89.1966706884112","89.8924281621733","90.5669551958789","91.2113378513939","91.8316245396492","92.4361207210901","93.0164370560804","93.5870786713771","94.1306968386636","94.6051175455471","95.1341409935911","95.6297834201688","96.0972124644715","96.6588908302183","97.2783827723483","","",
"Uruguay","URY","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.979327450984","97.0455793320333","97.1141025553808","97.1809653076757","97.2456872380091","97.457299940853","97.6603940754754","97.8550725077812","98.0418784087256","98.2209436100955","98.3929293447382","98.5579482470455","98.7083810648102","98.8525781207321","98.9935587469069","99.1313996037366","99.2662515756008","99.3980706091476","99.4785987119326","99.4872379896577","99.4957570735158","99.504241877115","99.5079806151954","","",
"United States","USA","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8969742740372","98.9038131746627","98.9106115579518","98.9173700191931","98.9240884167761","99.0106461132278","99.096367912853","99.1811102172919","99.264889342605","99.3476448073387","99.4293286043051","99.5098953354758","99.5893438930694","99.6675901670928","99.7446309234849","99.8204215151458","99.8949384148984","99.9641128436489","","",
"Uzbekistan","UZB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.3126001661737","87.8034491937997","88.2901714219275","88.77254114876","89.2503485772284","89.7235452825978","90.1922191902214","90.6561790390874","91.1153821920341","91.5696679238514","92.0192250304465","92.4356779359972","92.8244205156141","93.2160218763321","93.6104835748458","94.0078216347275","94.4080439802707","94.8111570681682","95.2185731124327","95.6274361480504","95.9578093461551","96.289742637527","96.6228099580116","","",
"St. Vincent and the Grenadines","VCT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.4488747696246","95.6056700719459","95.7631038462297","95.9211882711275","96.0799237155867","96.2393291087159","96.3994063695659","96.5601521121774","96.7216000762121","96.8837376976727","97.0465782663178","97.210131123477","97.3744028381587","97.5393834410297","97.7051148368668","97.7108558108169","97.7166421557734","97.7224529031103","97.7283058549559","","","","","","",
"Venezuela, RB","VEN","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2276979084936","97.0506030485361","96.8735081885788","96.6964133286213","96.5193184686639","96.3422236087065","96.1651287487491","95.9880338887916","95.8109390288342","95.6338441688768","95.4567493089194","95.279654448962","95.1025595890046","94.9254647290471","94.7483698690897","94.5712750091323","94.3941801491749","94.2170852892175","94.0399904292601","93.8628955693026","93.6858007093452","93.5087058493878","93.3316109894304","","",
"British Virgin Islands","VGB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3027397260275","95.6828767123288","96.0630136986302","96.4431506849317","96.8232876712329","97.2034246575344","97.5835616438358","97.9636986301371","98.3438356164385","98.7239726027399","99.1041095890412","99.4842465753426","99.8643835616439","99.8643835616439","99.8643835616439","99.8643835616439","99.8643835616439","99.8643835616439","99.8643835616439","99.8643835616439","99.8643835616439","99.8643835616439","99.8643835616439","","",
"Virgin Islands (U.S.)","VIR","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7183543814679","98.7183489436179","98.718343505768","98.718338067918","98.7183326300681","98.7183271922181","98.7183217543681","98.7183163165182","98.7183108786682","98.7183054408183","98.7183000029683","98.7182945651184","98.7182891272684","98.7182836894184","98.7182782515685","98.7182728137185","98.7182673758686","98.7182673758686","98.7182673758686","98.7182673758686","98.7182673758686","","","","",
"Viet Nam","VNM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5796711166033","81.4385538908643","82.2911537153738","83.1365351940199","83.9749964118067","84.8058439875053","85.6291833330873","86.4447942475813","87.2523212418097","88.0518068099142","88.8442328441126","89.6277366637079","90.4022210536328","91.1670953550242","91.9225591098778","92.6683085914306","93.4040810523936","94.1294081468165","95.1687848677321","95.9890536474813","96.6670224746456","97.3175133830786","97.9568165843155","","",
"Vanuatu","VUT","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.3770902301555","83.4244118648733","83.4720682081339","83.5203977320197","83.5690733677971","83.9968978882666","84.4565689198112","84.9148534741011","85.371886109248","85.8276321256691","86.2630726639574","86.6864691099359","87.1096489174543","87.5324642269516","87.9549094238291","88.3769869401163","88.7988178142367","89.2202767864432","89.6425504538262","90.0654259004521","90.4890274363613","90.9130173544929","91.3375162948399","","",
"World","WLD","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2365957240569","80.5907573300144","81.2786698550951","81.8204922810347","82.3559934693335","83.6952713944055","84.1879871018227","84.6748511633234","85.1501806640979","85.6208527659244","86.08296880923","86.465903883582","86.9089320563502","87.3480784133879","87.7818040947873","88.2566741205329","88.6785049268727","89.0554858147757","89.4739389861667","89.8724637524142","90.2586325747163","90.6707020699681","91.0841133695626","","",
"Samoa","WSM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0628271690696","87.0579948902936","87.064744879935","87.0776449689648","87.0904378683408","87.3410974952211","87.5902548209258","87.8377590201019","88.0837000553997","88.3282366495514","88.5713883126493","88.8132055205682","89.0540729896839","90.1108837968064","91.1688531070319","92.2280018053418","93.2882850329994","94.3496926546639","95.4125105550728","96.4228349677627","97.3966472856546","98.2720159951158","99.0376144418681","","",
"Kosovo","XKX","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8790698589101","41.1093304126388","41.3431313740874","42.5965017980636","43.7698218955916","44.9292142061865","46.0758264900103","47.2091220459149","48.3289910905544","49.435324305558","50.5280111204662","51.6065962610624","52.6710147759244","53.7215250406963","54.7573828323109","55.7788689759784","56.7856171923155","57.7775958046025","58.7544943833312","59.7165798384097","60.6635717973584","61.5952068631454","61.7582437029235","","",
"South Africa","ZAF","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5774597478668","85.1010025883376","85.6331020911519","86.1621488884409","86.682250515141","87.1925788909373","87.6937845213008","88.1859084292649","88.669259438011","89.1428576544517","89.6075553818254","90.0631651018591","90.5099735416629","90.9473828699795","91.3761428829595","91.7960958447093","92.2073116249765","92.6096825237423","93.0032909326982","93.3882436903298","93.7647902920458","94.1326997120042","94.4920893511476","","",
"Zambia","ZMB","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0029309702879","47.9858422064884","49.1073708625003","50.2201996723848","51.3242990613743","52.4191275757533","53.5051766623271","54.5819273253882","55.650321935379","56.7084402370724","57.758155891623","58.7985201248118","59.831726291153","60.8580842530341","61.8765833650793","62.8879569310471","63.8912322887943","64.8867120987181","65.874270460305","66.8533983785744","67.8240040188064","68.0347831787982","68.2478065027082","","",
"Zimbabwe","ZWE","People using at least basic drinking water services (% of population)","SH.H2O.BASW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.8693891831637","72.0160476663628","71.7060715853256","71.2110171877456","70.6870609373274","70.1631081415474","69.6388051052948","69.1145466320901","68.5899709728087","68.0654816645202","67.5407111937773","67.0160742336","66.4911847039305","65.9664737026442","65.4541095886703","64.9549322108489","64.4689608649211","63.9966273097218","63.5387733496876","63.0949538019092","62.6664561104324","62.2527975841627","62.2942549617495","","",
